"title","published_at","polarity","url","vector"
"Taiwan to strengthen defences as China tensions escalate","2020-10-10 00:22:20+00",-0.018750000000000003,"https://www.aljazeera.com/news/2020/10/10/taiwan-to-strengthen-defences-as-china-tensions-escalate","(15.053123377608374, -0.11176652803039835, -2.1927824908083915, 0.2950930190768173, -2.8760428208972977, 2.1272298801283394, 3.4755200593894386, -3.873722367383763, 1.9128228907802816, 2.4945507554008253, 0.6197029270882806, -0.7403381732078861, -1.1181794364321422, -0.13919414133140717, 0.18240936279885422, 3.388216962832951, -0.3341402113807618, -0.44010543459611, -1.1792866592194884, 1.137057100049432, 1.7730875219228852, -0.5771936713602634, 2.712186965992794, -0.2686556023231946, -1.0829266606845376, -2.5412141478875174, 1.5629906053945626, -0.3126741318520754, -1.7171447550385595, 0.01135926852092134, -1.0743406094681816, 2.312614153846953, -0.5232878152094967, -1.3283626051531487, 0.5903853297821675, -0.16442406005984267, 0.9754328265088741, 0.44624973295374426, -0.4064636005001039, -0.36599302012090934, 0.43209027584197435, 0.42382869087004194, -0.2721683577914047, 0.07344158783317628, -0.11426526911838703, -0.43981373261726586, -1.2232500930318637, 1.429043158802241, 1.819454930753258, -1.6222689046001222, -0.8676365224392416, -0.7590526513230771, 0.7424254286513905, -1.1813207739498155, 0.147269804512769, -0.391710089825545, 1.0325834787842636, -0.19187656074171783, -1.6395464918019982, 0.3753498340267236, 1.034622538622671, 1.8829183941474974, 0.6046224893210594, -1.0860051133003163, -0.3489858537250225, 0.9356572271413716, -0.9807673862494802, -0.33206153654754267, -0.16140635141436732, -0.5225683555717942, 1.5005284351126684, -0.042433540216310295, 0.48351839979722866, 0.03313186585804839, -0.580520355115143, -1.2618599587961996, -0.10815998807160673, 0.35657357583637894, -0.21893036166596067, 0.03277302412285005, 0.8596977659362457, 0.11862265279709255, 0.008609477183465386, -1.3721532172936546, 0.3872668215045985, -0.2641644150059772, 0.09723931077218362, 0.2012061288544168, 0.5284430866541466, -0.27514074775324016, -0.4089011453923785, 0.663588008832912, 0.7367640760094833, 0.07477793879575408, 0.2198432447271812, -0.47363271940124774, 0.3416666125488528, 0.5382713445084694, 0.8712994208459836, 0.3269170198789884)"
"Armenia, Azerbaijan agree ceasefire from midnight: Lavrov","2020-10-10 00:15:59+00",0,"https://www.aljazeera.com/news/2020/10/10/armenia-azerbaijan-agree-ceasefire-from-midnight-lavrov","(13.436268500993904, 3.7213384600004367, 2.1747178312013618, 2.350762189519216, -3.7441022730275315, -4.583037347792977, 0.6664135567249325, 0.8140366844460457, -1.3481120228697154, 1.3646963384607336, 0.02216886581606614, -0.8827033142240104, 4.2301937507374365, -0.6793953978657646, 1.270307051665604, 2.5242941871773086, -0.8631891840686273, -3.1926494707218422, -1.7929109009112298, 2.4761831197921333, 1.2576606018655794, -1.578889752853867, -0.632239728864682, 2.2169969187825527, -0.6195060381885494, 1.8675505934758536, 1.0779584402262292, 0.516280350576436, 0.8364696850241251, 2.7099094105179633, 1.035228387497392, -1.5982905896990747, -1.2744748339986511, 0.9968043287881281, 1.531223704267847, -1.260256363640714, 0.847127190154239, -0.5650961065660675, -0.31801304132857167, 0.5654653755915475, 1.893147845468945, -0.8639607613710041, 2.0284110953865793, -2.2978124753694456, -0.2425003916888862, 0.3572374169833245, 1.1391354442708441, 1.910494658219709, -1.6264310566086158, -0.8536999763332318, -0.31809816109759104, -1.203964881142684, 0.7097039336363214, -0.019185432824387227, -0.170500328092963, 0.3556454420462689, 1.0288394745786407, 1.4512507762779212, 0.9350632320004637, -0.07555519503612207, 0.6164416930981683, -0.08899533043633923, -1.3043657847284131, 0.01671742001499854, 0.4057456991478491, 0.10136491852807777, 0.6015645811890824, 0.433675440785373, -0.08666299594822369, -0.36730733103307406, 0.13084422499806894, 1.31653428373228, 0.6919807706417809, 0.44524166413759103, -1.3915182784702331, -0.4654702705611612, 1.102938992654811, 1.0124471210108035, 0.6759573095620722, 1.5571570949832039, -0.13348132030672077, 0.4957864659119767, 0.12421485137501789, 0.3674961520086154, -0.8388824011807243, -0.7263962261317068, 0.40402205130573277, 0.4029675715208861, 0.36836207084643324, 0.777476634569866, 1.4680467497553855, -0.24625917148218712, 0.30708465808133023, 0.45022011342027146, 0.21862994672863112, 0.44335556722762054, -0.7724603933402128, 0.23853098076700735, -0.9715583619605408, -0.015176750613981549)"
"Feds say active exploits of critical Zerologon bug threaten elections orgs","2020-10-10 00:43:18+00",0.041666666666666664,"https://arstechnica.com/information-technology/2020/10/feds-say-active-exploits-of-critical-zerologon-bug-threaten-elections-orgs/","(15.564540823503858, -0.09998959625640871, -3.0405265954606913, -1.970323846686877, -0.31303009463436404, 6.714362142799866, -0.02256428548243905, -1.2178193440168013, -2.6546228642246237, -0.2599609187402579, 1.8690153312969262, -1.4230395676484742, -0.02328228891993339, 0.056586202775271544, -0.24429432080658753, -0.1781899107682452, 0.23952209369676838, -0.48593917820424876, 0.6189058662136958, -0.845819083652108, -1.2725878258947667, 0.18180305586804993, -0.6184163261506739, -1.0539312602386421, 0.44328479818295063, -0.6587280188651577, -0.06553292110265979, -2.3324203203011638, 0.4789052243881503, 3.091177771933429, -0.17101162615772875, 0.11885280255139233, -0.3446001268650171, 0.5310158198167132, 0.3871088356082687, -1.7098026688499641, -1.7438053301289465, 1.2692233814836777, 0.1139262253408713, 0.8458561154685624, 0.49355074415163536, -1.5858391135913503, -0.7347252220920599, -0.7745754873496693, -1.2400468491045324, -0.15646417043520186, 0.43104717325060793, -0.27768648665812906, -0.09394564519460868, 0.010198668137657574, 0.5675239701024262, 0.36578601275779005, -1.2906956831181593, -0.679158619081094, 0.44382636704744627, 1.4776154065300946, 0.8716089913010285, -0.30385532525768955, 0.280231359276814, 0.752640404740501, 0.3108018592293849, 0.9980478466761228, -1.1350559698958773, -0.657597354770995, -0.20651354683778694, 0.23811920939728942, -0.27606636216014446, 0.04565362673971192, -1.5536642624815864, 0.07962659044967736, -0.36890806047973057, -0.7646839757678525, 0.05739036134652403, 0.4403529581214137, -0.0642882612214194, -0.23676592908561656, 0.046448536297488324, 0.27235250292235724, -0.6248940087738029, -0.518966957810504, -0.2582859040927078, 0.14160471779270076, -0.1738595698948739, -0.3479220249637599, 0.356039526239739, -0.7620105818560643, 0.7347178200938863, 0.6481806449803778, 0.4087817683111272, -0.35990289241468226, -0.10788995260922236, 0.7548711819475594, -0.31467479157372624, -0.2700556436928653, -0.33931967431609067, 0.7437469627197466, -0.22345255039443065, 0.07887554184804656, -0.14919548600616972, 0.42484129317404323)"
"Amazon Games kills its ambitious shooter Crucible after only five months","2020-10-10 00:31:27+00",-0.03272727272727274,"https://arstechnica.com/gaming/2020/10/amazon-games-kills-its-ambitious-shooter-crucible-after-only-five-months/","(16.498500787798832, 1.9550652667670916, 4.563494323924292, 1.6464087511033307, 1.0151809245302308, -3.4411770791823133, 0.1234112349949455, 1.328070108264547, -4.710758902959862, 0.40187540129221877, 4.437250035061401, -4.247677091204517, 1.770248329798792, 0.3619099785419593, 2.2831533080659456, 1.0363441780319649, -1.9831256480376656, -0.5908571141116772, -0.42547034967498687, -0.5555989324007009, 1.227136288386528, -0.6245141972801742, 0.48236531910766084, -2.1644612284088676, -1.913915664673778, -0.15232205287744138, -0.0010580442764684395, 0.9505838021697327, 0.3224829227348661, 1.4050422263824593, -0.6385175479458731, 1.6776745102748016, 0.8365632733756048, 1.4251565032620253, 0.8276850327113294, -0.32896105479736076, -1.0796359001044442, 0.20961937096975491, 0.39056049869490195, -0.14403866457077896, 0.44170332328155126, 0.6101812211608656, 0.1280022722313002, -0.399017214648256, 0.839902881425523, -0.9756626844301366, 0.5881073532958292, 0.14294393473368966, -0.5247922363963732, 0.0343301933304877, 1.510612947391564, -0.3332893638757848, 0.08566938897640126, 0.2958671539386307, 0.406149266878918, 0.4170916748274383, -0.042766684184165515, 0.004239553124943257, -0.3840206415047956, 0.5964060139013334, -0.18414897162147736, 0.21973822933466247, 1.405940724047524, 1.1758347904204407, -0.528568934702313, -0.25464277114988815, 0.8265264401924524, -1.0145339827549014, 0.16831986352294168, 0.1740643231829153, -0.05470948691384592, -0.9296024307095478, 0.08539085614070821, 0.8099275309212042, -0.8190639728496967, 0.11937138973327867, 0.18930477337909507, 0.5082291132241482, -0.31376921625898924, -0.5907729515558123, 0.11702056286993384, 0.11914689580506739, 0.47734340646957285, -0.006525258114444682, 0.09124512133848334, 0.4059446667192942, 0.3352997085073378, 0.12034762495970351, 0.8616550361669333, 0.13418819114269231, -0.22959217735624232, 0.11240957979829236, 0.028229598078836404, 0.4608226991797494, -0.1988655612096307, -0.1619135898231266, -0.18139367063759226, -0.5516327999580517, -0.26755533547534605, 0.6390162193440697)"
"Brazil, Colombia outclass rivals, lead World Cup qualifiers","2020-10-10 02:55:44+00",0.05416666666666666,"https://apnews.com/150407d5554ed4a7eb6d27bae01cd8df","(15.707692932484274, 3.7312085704068085, -0.7906812386742963, -1.8616625396950408, 4.4179766180424735, -1.862755989454124, 1.4304409945315197, 2.1888435301944, -1.4019450586784266, 0.9774896234812213, 0.5432909748370189, 0.43593334957872315, -4.741344994435222, -0.7985682772809646, -2.0456605379681467, -3.763513717510662, 1.1904857280805858, 1.8195223528042883, -1.0739642690677427, 2.426217306382899, -1.135708065500069, 0.1832828290136628, -1.3317857581991497, -0.6581133919435833, 0.7139240702695584, -1.3965424454507325, 1.1998456665774784, -0.6495512728589536, 0.11017956290648567, -0.5660489944910705, 0.2864192220587215, -0.5328657247194533, 1.3806417991705295, 1.2660084273661873, 0.4136879880723492, 0.16645381782614418, 0.07092123179972229, 1.0732835527759828, -0.24974237330153534, -0.1609733452017842, 2.6922588042459044, 0.7209010780361528, -0.42132677914373895, -0.8914482113379155, 1.3341995045700061, -0.3494291090769962, -0.9432316169838031, -1.290520848354352, 0.005793315766638531, 0.8688791528383426, 0.6961843067906515, 0.3228990775140703, 1.8777903107573195, -1.262765523786677, -0.4093261977274337, -0.3839680234230232, -0.16074288911782866, 0.754956284406797, 0.20200714619827742, 1.3500184489781333, -1.3699909828239003, 0.21668822652616807, 0.2723850538727496, 0.21156658786403637, 0.18909857075164088, 0.9328522477908333, -0.9144334657671448, 0.3204907912665432, 0.37268687373544096, 0.22098601040416171, 0.46041696060877824, -0.4877556108424455, 0.420757470216582, 0.31144253668863014, 0.46068360366793726, 0.13018048840125968, 0.7994076268445408, -0.251111011033133, -1.2131855507597358, 0.6079080268740875, -0.3628074620097859, 0.18572151228468758, 0.520351186738288, 0.7350239570931114, 0.32032776525933826, -1.198328758603538, -1.0954325219205365, -0.2439408880396987, 0.7445428235599492, 0.4678683950123147, 0.06491825967705453, -0.7516615906040618, 0.46731643381160015, -0.13209759094280757, 0.3573196305987777, -0.5887795600380048, 0.16625648163622853, -0.5451409158182081, -0.5609014526198287, -0.03703755487993918)"
"Rare 1794 silver dollar goes unsold at auction in Las Vegas","2020-10-10 01:18:40+00",0.2625,"https://apnews.com/8e00e4fcfef42675cc5125661d6641fd","(14.662485958430722, 3.7259849486739873, 2.774410229180334, -0.9522839894300487, 2.5598790483306137, -0.5991632206113601, -3.173790377084446, 0.21694828091307716, -2.0201034831098603, -1.3443741954994617, 4.078463721554103, 3.688760044593571, 1.0546949322111798, 2.129783519642455, -3.8376461690371153, -2.83000388324316, -1.1947392323452029, 2.3381492693613115, -0.7115946156978041, 2.7244587928239707, 1.3801900720871145, -1.4296763950799996, -0.2736267567587687, -0.39639976153094036, -0.9926645158194574, 0.6785079734096919, -0.2559867187401317, 0.17423790742115997, -1.0762540372607334, 1.5258248472466773, -0.17431507548482858, -2.3421886710254127, 0.8466741748742775, -0.6104619437448879, -0.6707841220564953, 1.9164788629860687, -0.4535137105242518, -0.9380710203853059, -1.1214225952604002, -1.3080711441474673, 1.28743245726651, 1.0801787467799318, 1.2523009853451486, -1.8033116321416331, -1.5589582613189026, -2.724520819736698, 0.8490531468599378, -0.9309257934948783, 1.2116246862198623, 0.5652350704489649, 0.8239093247554357, 0.7420790360560666, -0.35807500104226264, 0.14471640317273668, 1.8344250331017125, 0.5241217607328371, -0.25304221394352655, 0.5193442035331162, -0.2126530670156928, -0.004962861085707648, -0.24607214294632726, -0.6713261332845519, -1.0496281944105297, -0.542002357019326, -1.2402446276565495, 0.11030228368972045, -0.3493175325323926, 0.6504007318843759, -0.17125450543630538, -0.1312204582251675, 0.5688539689738508, 0.5445761645962846, -0.19430284611614246, 0.2989760628693517, -0.6915228217884446, -0.6443778592500065, 0.6888379416770702, -0.036089591860609394, 0.22929716223039498, -0.5691986144694527, -0.03205254910944556, -0.06893672922350536, -1.49639146814584, 0.37171349834374623, -0.2858870472696935, 0.06924212110144345, 0.4547894752337639, 0.21112708568111932, 1.7493898136280974, 0.856925954736148, -1.1194582504597157, -0.01369354749968954, -0.49475703731726617, -0.06068393275335178, -0.313427133984543, 1.126258877090449, 0.3482168216037719, 0.04775926689877685, 0.32081773285628784, 0.3321880166333386)"
"Federal judges rule in GOP's favor on Ohio ballot boxes","2020-10-10 01:32:49+00",-0.10000000000000002,"https://apnews.com/b190912694e852e44a5578cac9d2d8d9","(15.481943926100492, 2.651815909376464, -2.3405803705672685, -0.5230690701624761, 3.077830956718634, -1.076129011760145, 0.2680246281724596, -0.7513030998499297, -0.05916214221732338, -3.198846151111579, -1.5626666704041334, -0.6181050300799061, -1.2792649551737685, -1.2786104420782585, -0.3732906549381201, 0.6162153333764745, 0.5482087909292195, -0.4750138175999176, -1.0149345076499987, -2.8653880215643457, 0.7371106019445619, -0.804866667440012, 0.44810181807351745, -2.412329786820096, 0.5165668861458512, -1.454530035276255, 0.853895177740017, -0.28682838996940213, -0.02590544754223023, 3.645627382072923, -1.8406364372384512, -0.606710199272968, -1.6266860765569806, -0.9685860856658404, -2.080740312495413, -0.5597764496759849, -0.40090194648609434, -0.1946786653045945, 0.19188158720675716, -0.07876869155674254, 0.5098961419662897, -1.1870742099472364, -0.5242073421106965, -0.8372352833640843, -2.0365433256199177, 1.1525273398836724, -0.3300976929122488, -2.1401414728548636, 2.249114104706302, -0.045005045894938256, -0.35906313815242097, 0.38503895422336115, 0.09123200708967438, 0.37653587835473645, 0.20245000642823846, 0.7958832041940143, -0.2034222855128495, 0.2989715016644332, -0.6626329174259331, 0.024394864436232996, -0.7304516565283332, -0.4722431117901308, -0.814473667463341, 1.4655333195093037, -1.034471612272451, -0.23511087571567674, -0.08259465776182853, 0.5954071185146101, -0.19749970031581654, 0.13652567889924594, -0.20606556335831883, 0.5900030331072612, -0.3735267611490273, 0.12158625406280665, 0.8067610634798666, 0.845876053473388, 0.36343384117567046, -0.50647517685431, -0.23202781371854939, 0.12589285087989674, 0.7124771223665722, -0.7077871856496734, 0.20330021695013528, 0.738548980636782, -0.19605506667481493, -0.47788237275062967, -0.20828959137531974, -0.09867744573480924, -0.3801327759729444, 0.08741651871541867, -0.5632875914006903, -0.4829184449883619, -0.8498888548362645, 0.09228871576493967, 0.3568393514218847, -0.011079210982634008, 0.12383002819225672, -0.4331796450386533, 0.4958324298578701, 0.616137462799805)"
"Gardner on the offensive in crucial live, televised debate","2020-10-10 01:46:54+00",0.10454545454545454,"https://apnews.com/e29f47abbc73b571b1c899dc2fe3a1d6","(15.845181140840651, 1.9436027273282148, 0.8132316293952941, -6.2786940215925, 1.374333511605453, 3.1819831698916934, 2.172382768372758, -3.223548720209771, -0.5082550708153806, -4.306455627164097, -1.7862777583548377, -2.0773418142575255, -0.9162798151274828, -1.2973030198587852, -2.656472422042688, 0.8892501465200234, 0.07333962615130346, -1.265182692355299, -1.6127465100740666, 0.0784353996643187, 0.3962312018445121, 1.59578977298131, -0.9884510358193876, -1.0546587798005662, -1.3173640714177406, -0.039021361525463205, 0.41233426896059056, 0.5567867438655267, -0.40338392583528054, 3.4398833474798103, -0.7661059139962028, -1.0462254313732713, -1.2069453040159357, -0.4313533774605538, 1.4579242099202396, -0.08784021726604546, -0.5333156943431998, 0.25066041465744415, 0.2311772261904816, -0.9724055346724121, -0.505094147580517, -1.533791866985093, -0.01455880108866997, 0.19292589718368713, -1.4488878776522531, -1.6160389509815423, 0.19540535966837214, 0.9647365413164821, 0.7365153464561537, -0.5178174536210525, -0.9531285555286652, 0.8948982627192734, -0.06503481692923145, -0.09974452172388781, 0.6578422792067253, -0.8697802202999526, -0.0913083796586115, -0.5938075838256422, -0.2121081173423578, 0.8915507787084653, -0.6285430215610921, -0.6024924092606844, 0.42885907069194373, 0.7670262037977724, 0.20812771918660325, 0.6139574875565104, 1.1854256863939203, 0.11752050680058967, 0.43418069039968177, -0.5354221730437632, 0.48377706125648356, 0.2763038817511376, -0.4144347423830005, 0.2172954075585884, 0.3684078999579863, -0.09419614496059288, 0.9707484154426291, -0.5554150303281985, -0.9383929892786895, 0.7893533886219001, 1.5824722680409442, -0.7793286535676333, -0.609945106530531, 0.5604761160965792, -0.5118457282702268, 0.15590202175016266, 0.11158461127944203, 0.0527866529015954, 0.6188773246354362, -0.2256524624463707, -0.9114092037805976, -0.8985042636046703, 0.09929986532471236, -0.020127795979403507, -0.02431856458128119, -0.24783143460784754, 0.7051043693225302, 0.12397571635818724, -0.2943780941958198, 0.2623848994843435)"
"French Open Glance: Sofia Kenin vs. Iga Swiatek in final","2020-10-10 01:35:07+00",0.05555555555555555,"https://apnews.com/d604802580ef817353460d2f53e5c10c","(12.226023304825523, 3.992237212795757, -2.105662426391843, -2.7910372829988916, -0.0213790799768748, 0.6840955020964885, 0.4233884062084539, 1.3018990818366323, -3.8707986999584243, 2.1469754427930097, -0.9789604221393963, 5.479173422257398, -0.17070402751988548, -1.0367183564476696, -1.553397156672983, -1.4282483021601233, -0.12757744511026733, 2.650252084978807, -1.046226162115523, -3.500894392436848, 3.739397359982729, -0.10577204912211921, 1.7969522960252424, 0.09797962817760902, 0.4461668791507175, -0.2703049678901889, 0.5166048042786153, -1.7197586320940417, 0.7618576477183839, 1.6570683995566213, 0.2394674903928045, -1.0567680248150368, -0.9310590291959515, -1.1371767226926015, 1.490469083684367, -0.8177295205201766, -1.2573604706040453, -0.6224075923265855, -0.24128088526440616, -1.1651767793264491, 0.8539915803851255, 2.25432151940757, 1.3651825516051035, -0.9867918884687468, -0.5080938458638224, 0.8268760606077012, -0.7649398602660968, -1.4654791850439555, 0.6319192181747256, -0.9315838408773822, 1.1611425247931493, -1.4254513075053996, 1.6225804334109397, -0.21166657103311043, 1.582210399438003, -0.26449996358344796, -0.10239076340468584, -1.6394205788647902, -0.543889178329481, 1.4163845132323394, -0.6717278297519729, -0.006339540355521339, 1.2757755586617265, 1.408530797151152, -0.6561459054267623, -0.28073052299690854, -0.12893087659985164, 1.7927873233253004, 0.9215994590234601, -1.0657119003036934, -0.453203298615822, 1.3942252672779718, 0.23668456485874256, 0.5240849921622681, -0.47955724916054027, 0.5398124043321743, -0.7333007995303737, -0.37870789064093574, -0.7910602297335665, 0.8590385313122031, -0.6292592290214397, 0.4347250088442306, 0.09739549530652436, -0.013159972317652258, 0.1189246240553149, 0.11852095744749191, -1.3823915214116138, -0.537214194885586, -0.5133251632396635, 0.39362906893252425, 0.9359573518200962, -0.8467965542742089, -1.0833385137984117, 0.166879866532201, 0.13728353498923843, 0.609897540589282, -0.7391723949262251, -0.25657281167908674, -0.31473929917231414, 0.8141427559092578)"
"Trump's Columbus Day proclamation includes stark warnings","2020-10-10 01:04:47+00",-0.14166666666666666,"https://apnews.com/1e43ad6d624fc3e8b33bd6370e710c09","(15.966169081946472, -4.007661139645926, -2.2569854932473863, -0.27471960462322587, 0.1404279545971057, 1.9666344790686938, -0.9166386090332101, -5.729488573329364, -0.8261445082002967, -0.5199258768510227, -0.6440856776238713, 0.2589523009896616, -0.3973723663461928, -1.2011436768820407, -0.41296289889641846, 0.08629986150592747, 1.3243973941627787, 0.05685625378201105, -0.195891707556703, 0.5281122265092976, 2.068129531031822, -0.2275044786048124, 0.512283962334797, 1.9491140361025832, -0.9520104362028831, -0.631724724488001, 0.3996698632494312, -1.4063182672554435, 1.1194112292800815, -0.9553168535293175, -0.3170976893476736, -0.5531328779978351, -0.12404502923534078, -0.4109303227793092, -1.2074204236884074, 1.5331255790165155, -0.5064749134705658, 0.8493828082664361, -0.3462593340140331, 0.31583010164920056, -0.6438869999805684, 0.6548839951617144, -2.271840639285249, 0.19556970159724987, 0.6040832581563366, -0.380388272523126, -0.32460224375272473, -0.2672098365226623, -0.34923346542239486, -0.39218158525051333, -0.3415722646132192, -0.5875350548543101, -0.10288492771982166, -0.16821693868102994, -0.25191014768228726, 1.3879485545107952, 0.14097850823799815, 0.7817191762957417, -0.3863820442169492, -0.2746297750047655, 0.17528878254245014, -0.452337814874489, 0.38280726887972316, 0.0902745537009137, 0.45166121509879964, -0.4480182934923752, 0.7565753280294552, -0.02708331920571591, -0.48006384906968746, -0.1729583543537593, 0.5063681650202841, 0.17953774919242, 0.5918898505821759, -0.5565541421513251, 0.21099784852472855, 0.2834876944972965, 0.5148686430500423, 0.7602624237635148, 0.1131563685037599, -0.0886091756570555, -0.48460637981877774, 0.49708632909532013, -0.008089944058374404, 0.39115841136248963, 0.6563259921165616, 0.5088596749922143, 0.31013492405397824, -0.6565334058280528, 0.346730353319322, -0.7860417776593731, -0.33889697833213905, 0.10989697820343045, 0.2936805850813079, 0.5280587262544677, -0.2384558752965188, 1.046708683694683, 0.27346591374409795, -0.6279942997316447, 0.008403944679589215, 0.5814160524013627)"
